,timestamp,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Temperature Amplitude,Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather Description,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
3324,1713528000,308.19,315.19,1008.0,54.0,0.0299999999999727,3.58,160.0,4.02,75.0,0.0,broken clouds,2.0,680.92,4.64,26.73,79.39,39.58,24.37,31.77,7.98
3325,1713531600,308.19,315.19,1006.0,54.0,0.0299999999999727,3.6,200.0,0.0,40.0,0.0,scattered clouds,3.0,594.14,2.21,17.99,127.32,28.85,27.98,33.97,6.59
3326,1713535200,309.16,313.79,1005.0,44.0,0.0,3.6,210.0,0.0,40.0,0.0,scattered clouds,3.0,527.38,1.65,14.05,135.9,23.13,25.03,29.7,5.7
3327,1713538800,308.19,315.14,1004.0,53.0,0.9700000000000272,4.63,180.0,0.0,40.0,0.0,scattered clouds,3.0,507.35,2.04,15.08,110.15,23.37,17.89,22.09,5.45
3328,1713542400,307.08,313.54,1004.0,56.0,2.080000000000041,4.63,170.0,0.0,40.0,0.0,scattered clouds,2.0,500.68,2.54,16.45,80.11,23.13,11.82,15.83,5.19
3329,1713546000,305.97,311.53,1004.0,58.0,1.1899999999999975,4.63,150.0,0.0,20.0,0.0,few clouds,2.0,587.46,3.74,22.96,50.07,27.89,10.31,15.05,6.02
3330,1713549600,304.86,311.71,1005.0,67.0,1.3000000000000114,4.63,160.0,0.0,20.0,0.0,few clouds,2.0,687.6,2.46,31.53,22.53,30.99,11.58,17.7,7.22
3331,1713553200,303.75,309.42,1005.0,69.0,0.410000000000025,4.47,127.0,0.0,20.0,0.0,few clouds,2.0,707.63,1.62,31.53,7.06,29.8,13.31,20.6,8.04
3332,1713556800,303.19,309.04,1006.0,73.0,0.9700000000000272,5.14,170.0,0.0,0.0,0.0,clear sky,2.0,674.25,2.74,27.76,3.98,26.94,13.85,21.87,8.04
3333,1713560400,303.19,309.04,1007.0,73.0,0.0299999999999727,4.12,180.0,0.0,0.0,0.0,clear sky,2.0,620.84,2.88,25.36,3.53,25.27,13.4,21.53,7.92
3334,1713564000,303.19,309.56,1007.0,75.0,0.0299999999999727,4.63,180.0,0.0,0.0,0.0,clear sky,2.0,600.81,2.77,23.99,3.62,24.8,13.72,21.88,8.11
3335,1713567600,302.63,308.06,1007.0,75.0,0.5300000000000296,3.6,160.0,0.0,0.0,0.0,clear sky,2.0,580.79,2.35,22.96,4.16,23.6,13.04,20.78,8.11
3336,1713571200,302.63,308.53,1007.0,77.0,0.5300000000000296,4.12,180.0,0.0,0.0,0.0,clear sky,2.0,534.06,1.87,22.62,4.92,22.89,11.4,17.93,7.6
3337,1713574800,302.08,307.28,1007.0,78.0,0.0800000000000409,4.12,180.0,0.0,0.0,0.0,clear sky,2.0,473.98,0.77,19.88,8.58,19.55,10.17,15.46,6.84
3338,1713578400,302.08,307.07,1006.0,77.0,0.0800000000000409,4.02,103.0,0.0,20.0,0.0,few clouds,2.0,520.71,1.3,21.93,6.08,20.27,12.76,18.4,8.49
3339,1713582000,302.08,307.49,1006.0,79.0,0.0800000000000409,3.09,180.0,0.0,20.0,0.0,few clouds,2.0,620.84,4.25,24.68,1.24,23.13,17.43,24.34,10.01
3340,1713585600,301.52,306.19,1006.0,80.0,0.6400000000000432,4.12,190.0,0.0,20.0,0.0,few clouds,2.0,667.57,7.49,24.33,0.3,24.8,20.11,27.76,9.37
3341,1713589200,301.52,306.19,1007.0,80.0,0.3599999999999568,3.6,190.0,0.0,20.0,0.0,few clouds,2.0,700.95,10.73,24.33,0.1,28.13,21.78,29.73,8.61
3342,1713592800,301.52,306.02,1008.0,79.0,0.6400000000000432,2.57,190.0,0.0,20.0,0.0,few clouds,2.0,734.33,14.53,25.02,0.04,33.38,23.34,31.65,8.87
3343,1713596400,302.08,307.07,1008.0,77.0,0.0800000000000409,3.09,200.0,0.0,40.0,0.0,scattered clouds,3.0,854.49,20.34,24.68,2.86,40.53,27.34,36.68,10.51
3344,1713600000,303.19,309.04,1009.0,73.0,0.0299999999999727,3.6,210.0,0.0,75.0,0.0,broken clouds,2.0,834.47,18.55,26.73,11.44,44.82,24.17,32.19,9.25
3345,1713603600,303.75,309.69,1009.0,70.0,0.589999999999975,2.57,210.0,0.0,75.0,0.0,broken clouds,2.0,867.84,15.2,31.87,17.88,48.16,24.14,32.53,9.63
3346,1713607200,304.86,310.75,1009.0,64.0,0.3000000000000113,3.09,170.0,0.0,75.0,0.0,broken clouds,2.0,761.03,6.43,33.59,32.19,40.53,20.18,28.13,8.61
3347,1713610800,307.16,312.26,1009.0,52.0,0.0,4.63,180.0,0.0,75.0,0.0,broken clouds,2.0,554.08,2.49,22.62,62.94,26.94,13.58,19.48,6.02
3348,1713614400,308.16,313.46,1009.0,49.0,0.0,3.09,0.0,0.0,75.0,0.0,broken clouds,2.0,460.62,1.65,15.94,85.12,21.22,10.41,14.89,4.5
3349,1713618000,308.16,312.35,1008.0,46.0,0.0,3.6,200.0,0.0,40.0,0.0,scattered clouds,2.0,417.23,1.44,12.0,94.41,17.17,8.56,12.22,3.48
3350,1713621600,307.63,313.74,1006.0,53.0,0.5300000000000296,4.92,186.0,0.0,75.0,0.0,broken clouds,2.0,407.22,1.41,10.97,88.69,15.74,7.55,10.78,3.2
3351,1713625200,308.19,313.53,1005.0,49.0,0.9700000000000272,4.12,190.0,0.0,40.0,0.0,scattered clouds,2.0,413.89,1.49,12.34,72.96,16.45,6.71,9.87,3.42
3352,1713628800,307.08,311.39,1004.0,50.0,2.080000000000041,4.12,170.0,0.0,40.0,0.0,scattered clouds,1.0,420.57,1.48,13.19,57.22,15.74,5.87,8.92,3.45
3353,1713632400,305.97,308.8,1004.0,49.0,1.1899999999999975,4.63,170.0,0.0,20.0,0.0,few clouds,2.0,494.0,1.62,19.19,41.84,20.03,6.67,10.32,4.43
3354,1713636000,305.41,308.0,1005.0,50.0,0.75,4.63,170.0,0.0,0.0,0.0,clear sky,2.0,580.79,0.55,26.05,24.32,23.37,8.26,12.98,5.76
3355,1713639600,304.3,308.32,1005.0,60.0,0.8600000000000136,3.6,160.0,0.0,0.0,0.0,clear sky,2.0,614.17,0.42,27.08,13.41,24.08,10.12,15.73,6.65
3356,1713643200,303.19,308.53,1006.0,71.0,0.9700000000000272,4.12,150.0,0.0,0.0,0.0,clear sky,2.0,607.49,0.92,26.05,8.67,23.13,11.09,17.44,7.09
3357,1713646800,303.19,308.53,1007.0,71.0,0.0299999999999727,5.14,150.0,0.0,20.0,0.0,few clouds,2.0,567.44,0.98,24.68,8.14,21.46,10.9,17.51,7.03
3358,1713650400,302.63,308.06,1007.0,75.0,0.5300000000000296,4.63,160.0,0.0,20.0,0.0,few clouds,2.0,547.41,0.75,23.31,9.57,20.5,11.13,17.83,7.22
3359,1713654000,302.63,307.83,1007.0,74.0,0.4699999999999704,4.12,160.0,0.0,20.0,0.0,few clouds,2.0,527.38,0.47,22.28,12.16,19.31,10.68,17.09,6.9
3360,1713657600,302.08,306.67,1007.0,75.0,0.0800000000000409,3.58,180.0,0.0,0.0,0.0,clear sky,1.0,473.98,0.25,20.91,15.38,17.88,9.07,14.55,5.95
3361,1713661200,302.08,306.87,1007.0,76.0,0.0800000000000409,3.6,160.0,0.0,0.0,0.0,clear sky,1.0,433.92,0.15,20.05,18.06,17.64,8.61,13.47,5.51
3362,1713664800,302.08,307.07,1006.0,77.0,0.0800000000000409,3.09,160.0,0.0,20.0,0.0,few clouds,2.0,473.98,0.17,20.91,16.63,18.36,10.76,16.14,6.84
3363,1713668400,302.08,307.07,1007.0,77.0,0.0800000000000409,3.09,170.0,0.0,20.0,0.0,few clouds,2.0,567.44,0.43,23.65,11.18,20.27,15.12,21.87,8.49
3364,1713672000,302.08,306.87,1007.0,76.0,0.0800000000000409,3.09,160.0,0.0,20.0,0.0,few clouds,2.0,660.9,1.4,26.73,5.23,22.65,19.88,27.94,9.37
3365,1713675600,302.08,306.87,1008.0,76.0,0.0800000000000409,2.57,160.0,0.0,20.0,0.0,few clouds,2.0,754.36,4.64,28.45,1.15,26.7,24.33,33.72,10.26
3366,1713679200,302.08,307.07,1008.0,77.0,0.0800000000000409,2.68,191.0,4.47,20.0,0.0,few clouds,3.0,854.49,11.62,28.1,0.11,34.33,28.51,39.25,11.65
3367,1713682800,302.63,307.83,1009.0,74.0,0.4699999999999704,2.68,160.0,4.02,20.0,0.0,few clouds,3.0,1014.71,19.67,29.13,1.45,45.3,33.22,45.35,13.68
3368,1713686400,303.19,308.78,1010.0,72.0,0.0299999999999727,4.12,190.0,0.0,40.0,0.0,scattered clouds,2.0,714.3,9.16,27.76,16.81,36.24,18.48,26.03,8.11
3369,1713690000,304.86,311.71,1010.0,67.0,0.6999999999999886,2.57,190.0,0.0,75.0,0.0,broken clouds,2.0,647.54,8.05,23.31,33.97,31.47,14.61,21.34,7.16
3370,1713693600,304.86,310.14,1010.0,62.0,1.3000000000000114,3.6,190.0,0.0,75.0,0.0,broken clouds,2.0,574.11,5.48,20.05,66.52,28.37,14.24,20.51,6.33
3371,1713697200,306.52,312.88,1010.0,58.0,0.6400000000000432,3.6,190.0,0.0,75.0,0.0,broken clouds,3.0,500.68,2.57,15.25,113.01,25.03,17.42,22.85,5.38
3372,1713700800,307.63,314.14,1008.0,54.0,0.5300000000000296,3.6,200.0,0.0,75.0,0.0,broken clouds,3.0,460.62,1.62,12.68,131.61,23.37,17.72,22.36,4.69
3373,1713704400,308.75,314.45,1007.0,48.0,0.589999999999975,3.09,180.0,0.0,75.0,0.0,broken clouds,3.0,433.92,1.36,11.82,127.32,20.98,14.21,18.29,4.18
3374,1713708000,308.75,314.86,1006.0,49.0,0.410000000000025,3.13,107.0,4.02,75.0,0.0,broken clouds,3.0,427.25,1.38,12.0,118.73,20.03,11.7,15.46,4.05
3375,1713711600,308.75,314.45,1005.0,48.0,0.589999999999975,3.09,220.0,0.0,75.0,0.0,broken clouds,3.0,427.25,1.49,13.02,104.43,20.03,9.67,13.37,4.24
3376,1713715200,308.75,314.45,1005.0,48.0,1.410000000000025,2.68,199.0,4.02,75.0,0.0,broken clouds,2.0,423.91,1.55,13.88,86.55,18.6,7.5,11.12,4.18
3377,1713718800,307.08,311.39,1005.0,50.0,2.080000000000041,4.63,200.0,0.0,40.0,0.0,scattered clouds,2.0,554.08,2.77,24.33,60.08,26.94,8.62,13.4,5.89
3378,1713722400,305.97,310.56,1005.0,55.0,2.1899999999999977,4.12,160.0,0.0,20.0,0.0,few clouds,2.0,694.27,1.63,33.59,30.04,31.95,10.75,17.27,7.85
3379,1713726000,304.3,309.11,1006.0,63.0,0.8600000000000136,4.12,160.0,0.0,20.0,0.0,few clouds,2.0,727.65,0.31,32.9,14.48,29.33,13.1,20.83,9.25
3380,1713729600,303.19,308.04,1007.0,69.0,0.9700000000000272,4.12,160.0,0.0,20.0,0.0,few clouds,2.0,680.92,0.54,28.1,11.44,25.27,13.94,22.03,9.37
3381,1713733200,303.19,308.04,1007.0,69.0,0.0299999999999727,4.12,160.0,0.0,20.0,0.0,few clouds,2.0,607.49,0.56,25.02,11.18,23.13,13.1,20.86,8.74
3382,1713736800,303.19,308.78,1008.0,72.0,0.0299999999999727,4.12,170.0,0.0,20.0,0.0,few clouds,2.0,574.11,0.49,23.31,11.8,22.17,12.76,20.08,8.36
3383,1713740400,302.63,307.61,1008.0,73.0,0.5300000000000296,4.02,193.0,4.92,40.0,0.0,scattered clouds,2.0,534.06,0.36,21.76,13.59,20.5,11.37,17.86,7.66
3384,1713744000,302.63,307.83,1007.0,74.0,0.5300000000000296,4.12,160.0,0.0,20.0,0.0,few clouds,1.0,473.98,0.23,20.22,15.74,19.07,9.23,14.37,6.46
3385,1713747600,302.08,306.67,1007.0,75.0,0.0800000000000409,4.02,148.0,0.0,20.0,0.0,few clouds,2.0,447.27,0.32,21.76,14.66,21.46,8.82,13.35,6.08
3386,1713751200,302.08,306.67,1006.0,75.0,0.0800000000000409,3.09,160.0,0.0,20.0,0.0,few clouds,2.0,473.98,0.82,25.02,9.92,25.03,10.83,15.99,7.47
