timestamp,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Min Temprature (Kelvin),Max Temprature (Kelvin),Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather details,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
1704999600,302.16,305.01,1011,65,302.16,302.16,3.09,170,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1628.88,0,87.74,41.84,74.39,67.51,90.37,16.21
1705003200,302.16,305.01,1011,65,302.16,302.16,4.63,130,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1041.41,0.1,45.24,23.6,35.76,32.29,54.56,11.91
1705006800,301.16,303.7,1012,69,301.16,301.16,3.09,150,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,881.2,0.2,38.04,18.95,32.9,26.42,48.87,10.89
1705010400,300.16,302.37,1012,74,300.16,300.16,3.09,130,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,894.55,0.23,39.41,18.24,36.24,29.02,52.13,11.27
1705014000,299.16,299.16,1012,83,299.16,299.16,3.09,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1068.12,0.64,43.18,12.52,37.67,35.75,60.47,12.92
1705017600,299.16,299.16,1012,83,299.16,299.16,2.57,140,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1201.63,1.73,45.24,5.9,36.24,39.27,64.48,12.41
1705021200,299.16,299.16,1012,83,299.16,299.16,2.06,120,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1201.63,3.63,43.87,2.37,36.24,39.91,64.59,11.27
1705024800,298.16,299.01,1011,88,298.16,298.16,1.54,100,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",3,1321.79,11.06,41.81,0.25,38.62,49.7,75.94,12.54
1705028400,298.16,299.01,1011,88,298.16,298.16,2.57,100,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",4,1615.52,23.92,40.44,0.01,42.44,68.58,98.1,15.33
1705032000,297.16,298.07,1010,94,297.16,297.16,2.57,90,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,1922.61,36.66,43.18,0,49.11,90,123.91,19.76
1705035600,297.16,298.07,1010,94,297.16,297.16,2.06,90,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2216.34,47.83,49.35,0,56.74,109.5,148.84,25.59
1705039200,296.16,297.13,1011,100,296.16,296.16,2.06,90,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2590.18,60.8,54.15,0,60.56,130.68,174.56,26.35
1705042800,296.16,297.13,1012,100,296.16,296.16,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,3364.56,79.57,57.58,0.06,67.71,167.77,219.5,28.88
1705046400,298.16,299.17,1012,94,298.16,298.16,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,4058.84,96.56,60.32,0.83,76.29,184.99,239.93,27.87
1705050000,301.16,304.39,1013,74,301.16,301.16,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,5020.14,121.59,64.43,2.55,88.69,211.76,272.29,30.15
1705053600,302.16,305.9,1013,70,302.16,302.16,0.51,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,5554.2,126.96,93.22,7.15,113.49,236.47,300.07,35.97
1705057200,303.16,307.28,1013,66,303.16,303.16,0.51,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,1842.5,32.19,87.74,11.18,98.23,88.15,114.23,13.68
1705060800,303.16,305.61,1012,58,303.16,303.16,0.51,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1335.14,12.41,83.63,16.81,80.11,63.34,82.21,10.39
1705064400,304.16,307.53,1011,58,304.16,304.16,2.06,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1321.79,11.73,85.68,26.46,82.97,61.96,80.1,10.51
1705068000,305.16,307.78,1010,51,305.16,305.16,2.57,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1228.33,9.39,78.83,46.49,75.34,58.09,75.58,9.88
1705071600,305.16,307.78,1009,51,305.16,305.16,2.57,220,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1121.52,6.48,69.92,70.81,66.76,54.11,70.7,9.5
1705075200,305.16,307.78,1009,51,305.16,305.16,3.6,220,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d",4,1094.82,4.3,68.55,90.12,66.76,54.83,71.63,9.75
1705078800,303.16,305.61,1010,58,303.16,303.16,4.63,180,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",4,1241.68,1.77,80.88,82.97,77.25,56.89,76.24,11.91
1705082400,302.16,304.36,1010,61,302.16,302.16,4.12,170,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",3,1308.44,0.08,75.4,57.22,71.53,49.91,73.68,13.43
1705086000,301.16,302.73,1011,61,301.16,301.16,4.12,190,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",3,1148.22,0,53.47,42.56,46.73,41.14,66.67,12.29
1705089600,301.16,302.73,1011,61,301.16,301.16,3.09,170,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",3,1041.41,0,40.44,41.84,34.33,40.99,66.38,11.15
1705093200,300.16,301.62,1011,65,300.16,300.16,3.6,140,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",3,1028.06,0,37.36,44.35,32.9,43.09,68.24,10.51
1705096800,300.16,301.62,1011,65,300.16,300.16,2.57,130,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",3,1068.12,0,37.7,45.42,33.86,47.01,72.54,10.26
1705100400,299.16,299.16,1011,69,299.16,299.16,2.57,120,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",4,1121.52,0,39.07,43.27,34.33,50.56,76.66,9.63
1705104000,298.16,298.75,1012,78,298.16,298.16,2.06,60,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",4,1134.87,0.01,41.47,38.27,34.33,51,76.75,8.49
1705107600,298.16,298.75,1011,78,298.16,298.16,1.03,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",3,1068.12,0,40.44,35.76,32.9,49.58,74.34,7.73
1705111200,297.16,297.91,1011,88,297.16,297.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1201.63,0.07,45.24,24.32,30.52,58.16,83.98,9.5
1705114800,297.16,297.91,1010,88,297.16,297.16,1.03,70,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,1468.66,1.2,54.84,7.87,31.95,75.07,103.85,12.67
1705118400,297.16,297.91,1010,88,297.16,297.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,1735.69,7.93,56.89,0.54,37.19,93.34,125.49,16.97
1705122000,297.16,298.07,1010,94,297.16,297.16,1.54,60,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,1949.31,18.33,54.84,0.02,42.44,108.2,143.79,20.52
1705125600,296.16,297.13,1010,100,296.16,296.16,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2162.93,28.61,54.15,0,42.44,120.99,159.72,17.73
1705129200,296.16,296.97,1011,94,296.16,296.16,1.03,0,0,97,0,"id: 701, main: Mist, description: mist, icon: 50d",5,2616.88,41.57,52.09,0.13,44.82,140.69,184.13,15.96
1705132800,297.16,298.07,1012,94,297.16,297.16,0.51,0,0,100,0,"id: 701, main: Mist, description: mist, icon: 50d",5,2456.67,42.47,48.67,3.62,51.5,123.82,166.09,14.06
1705136400,299.16,299.16,1013,83,299.16,299.16,0.51,0,0,100,0,"id: 701, main: Mist, description: mist, icon: 50d",5,2536.77,42.47,50.04,8.85,56.74,116.47,157.51,17.23
1705140000,301.16,303.7,1013,69,301.16,301.16,0.51,0,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d",5,2456.67,33.08,66.49,13.95,68.66,113.13,152.13,21.03
1705143600,302.16,305.01,1013,65,302.16,302.16,0.51,50,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d",3,1028.06,4.19,39.76,55.79,39.1,49.54,67.72,8.11
1705147200,303.16,304.88,1012,54,303.16,303.16,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,801.09,1.63,33.59,67.23,35.29,38.27,52.56,6.21
1705150800,304.16,305.98,1012,51,304.16,304.16,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,827.79,1.23,39.76,65.8,42.92,38.91,52.99,6.65
1705154400,304.16,305.98,1010,51,304.16,304.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,867.84,0.55,45.24,62.94,47.21,40.6,55.06,7.16
1705158000,305.16,307.06,1010,48,305.16,305.16,0.51,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,894.55,0.21,50.04,57.94,50.54,42.44,57.1,7.6
1705161600,304.16,305.98,1010,51,304.16,304.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",3,934.6,0.14,54.15,51.5,54.36,43.45,58.05,8.11
1705165200,304.16,305.98,1010,51,304.16,304.16,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",4,1361.85,0.31,84.31,25.75,77.25,55.52,73.18,13.17
1705168800,302.16,304.36,1011,61,302.16,302.16,5.14,200,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",4,1949.31,3.07,111.04,3.76,93.46,73.92,96.67,19.76
1705172400,301.16,303.7,1011,69,301.16,301.16,2.57,180,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",4,1922.61,3.63,90.48,2.66,69.62,69.47,92.95,21.03
1705176000,301.16,303.2,1012,65,301.16,301.16,2.06,160,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",3,1495.36,0.42,57.58,15.74,40.05,48.28,69.4,17.99
1705179600,300.16,301.94,1012,69,300.16,300.16,2.57,120,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",3,1174.93,0.01,41.13,33.26,32.42,36.35,57.19,15.07
1705183200,300.16,301.62,1012,65,300.16,300.16,2.57,130,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",3,1041.41,0,35.99,39.7,32.42,32.82,54.31,13.3
1705186800,299.16,299.16,1012,73,299.16,299.16,1.54,120,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",3,1188.28,0.02,39.07,33.62,31.47,39.17,62.6,14.19
1705190400,299.16,299.16,1013,78,299.16,299.16,1.03,0,0,20,1.54,"id: 501, main: Rain, description: moderate rain, icon: 10n",3,1468.66,0.16,46.61,19.67,30.04,47.65,73.2,14.69
1705194000,298.16,298.88,1012,83,298.16,298.16,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",4,1562.12,0.68,51.41,10.37,30.99,52.78,80.07,15.33
1705197600,298.16,299.01,1012,88,298.16,298.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1642.23,3.27,56.89,2.64,34.81,62.12,91.65,16.97
1705201200,297.16,298.07,1011,94,297.16,297.16,1.03,320,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",4,1762.39,10.62,60.32,0.09,37.67,73.6,105.1,15.58
1705204800,297.16,298.07,1011,94,297.16,297.16,0.51,330,0,40,0.17,"id: 500, main: Rain, description: light rain, icon: 10n",5,1842.5,17.43,60.32,0,34.81,83,116.13,13.3
1705208400,297.16,298.07,1011,94,297.16,297.16,1.54,30,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,1789.09,19.22,54.15,0.01,28.13,84.83,116.3,10.77
1705212000,297.16,297.91,1012,88,297.16,297.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,1695.63,19.45,42.16,0.01,24.08,81.73,108.72,10.13
1705215600,296.16,296.97,1012,94,296.16,296.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,1708.98,21.9,32.9,0.18,25.99,78.72,102.05,12.29
1705219200,297.16,297.91,1013,88,297.16,297.16,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",4,1602.17,26.38,28.1,2.7,34.81,62.62,81.22,14.44
1705222800,298.16,298.75,1014,78,298.16,298.16,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",4,1642.23,29.95,32.56,10.91,44.82,56.72,75.05,18.24
1705226400,300.16,301.94,1014,69,300.16,300.16,1.03,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",4,1655.58,24.36,47.98,34.33,55.31,59.65,79.65,20.77
1705230000,303.16,304.88,1013,54,303.16,303.16,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",3,821.11,6.03,27.42,101.57,33.86,42.03,54.12,7.79
1705233600,303.16,304.37,1013,51,303.16,303.16,1.54,330,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",4,694.27,2.57,18.68,155.93,30.28,48.89,58.98,5.83
1705237200,304.16,305.4,1012,48,304.16,304.16,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,720.98,1.75,17.65,203.13,35.29,63.91,73.78,5.95
1705240800,305.16,307.06,1011,48,305.16,305.16,2.06,330,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,741,1.24,18.68,231.74,38.15,74.01,83.93,6.21
1705244400,305.16,306.41,1010,45,305.16,305.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,774.38,1.02,23.99,231.74,42.44,75.92,85.95,6.78
1705248000,305.16,307.06,1010,48,305.16,305.16,2.57,300,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,841.14,0.69,32.22,223.16,49.11,75.67,85.98,7.66
1705251600,304.16,305.98,1010,51,304.16,304.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,1949.31,0.46,75.4,161.65,69.62,109.21,126.49,19
1705255200,303.16,304.88,1011,54,303.16,303.16,2.57,290,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,3898.62,0.07,132.98,76.53,88.69,185.34,216.36,35.97
1705258800,302.16,303.9,1011,58,302.16,302.16,1.54,290,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n",5,5126.95,0.31,161.77,21.64,91.55,261.74,307.98,50.16
1705262400,301.16,302.73,1012,61,301.16,301.16,1.03,270,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n",5,5233.76,3.91,146.69,3.04,82.97,276.36,330.31,55.22
1705266000,301.16,304.97,1013,78,301.16,301.16,3.09,130,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,4325.87,7.49,105.56,0.77,62.94,215.44,265.59,47.12
1705269600,300.16,302.37,1013,74,300.16,300.16,1.54,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,3124.24,7.6,71.97,0.71,46.73,140.27,182.49,38
1705273200,299.16,299.16,1013,73,299.16,299.16,0.51,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n",5,2296.45,8.83,52.09,0.66,36.72,90.36,125.49,29.39
1705276800,299.16,299.16,1013,78,299.16,299.16,1.03,0,0,59,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n",5,2323.15,19,44.55,0.03,33.86,85.33,119.45,24.07
1705280400,299.16,299.16,1013,78,299.16,299.16,0.51,330,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2616.88,33.53,43.53,0,40.05,99.04,136.07,22.8
1705284000,297.16,297.91,1012,88,297.16,297.16,0,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2964.02,46.04,47.3,0,45.3,125.95,167.51,24.57
1705287600,297.16,298.07,1011,94,297.16,297.16,1.54,360,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,3284.45,49.62,54.84,0,41.96,156.03,201.54,20.01
1705291200,297.16,297.65,1011,78,297.16,297.16,2.06,30,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,3578.19,43.81,64.43,0,36.72,186.36,233.73,15.45
1705294800,296.16,296.68,1011,83,296.16,296.16,1.54,10,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,3044.13,27.49,63.75,0,32.42,168.89,209.53,12.03
1705298400,296.16,296.68,1011,83,296.16,296.16,0.51,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n",5,2429.96,23.69,48.67,0,30.04,134.53,165.74,12.54
1705302000,296.16,296.55,1012,78,296.16,296.16,1.54,20,0,93,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d",5,2136.23,29.06,36.67,0.16,35.76,106.78,133.26,17.73
1705305600,297.16,297.52,1013,73,297.16,297.16,2.06,70,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d",5,2216.34,45.15,32.22,3.35,52.93,87.11,112.22,23.81
1705309200,298.16,298.62,1013,73,298.16,298.16,2.06,80,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d",5,2429.96,54.54,43.53,10.55,72.48,83.09,109.24,27.87
1705312800,300.16,301.32,1013,61,300.16,300.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,2590.18,48.28,76.09,30.76,99.18,97.87,126.47,29.89
1705316400,303.16,304.37,1013,51,303.16,303.16,0.51,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,1668.93,21.01,82.25,82.25,107.77,90.41,112.26,16.97
1705320000,305.16,306,1012,43,305.16,305.16,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,1522.06,10.17,82.94,150.2,118.26,117.83,139.52,13.17
1705323600,306.16,306.95,1011,40,306.16,306.16,0.51,0,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d",5,1615.52,5.59,82.25,228.88,135.42,157.24,180.45,11.91
1705327200,306.16,306.95,1010,40,306.16,306.16,2.06,80,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,1321.79,1.93,61.69,214.58,104.9,126.77,145.78,10.26
1705330800,307.16,308.1,1010,38,307.16,307.16,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,1148.22,1.7,53.47,180.24,86.78,99.34,115.23,9.5
1705334400,307.16,308.1,1009,38,307.16,307.16,2.06,220,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,1121.52,1.52,52.78,168.8,82.02,87.9,102.97,9.63
1705338000,305.16,308.81,1010,55,305.16,305.16,4.12,200,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d",5,1642.23,1.09,80.2,121.59,94.41,91.6,109.94,15.45
1705341600,303.16,307.28,1010,66,303.16,303.16,3.6,170,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2483.37,0.12,116.53,49.35,102.04,101.57,125.84,23.81
1705345200,301.16,303.7,1011,69,301.16,301.16,3.6,180,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2777.1,2.32,115.16,7.51,86.78,96.74,126.11,29.39
1705348800,301.16,303.7,1011,69,301.16,301.16,2.06,190,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2590.18,10.62,82.25,0.34,65.8,83.24,116.19,31.41
1705352400,301.16,304.39,1012,74,301.16,301.16,2.57,200,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2429.96,18.1,63.06,0.04,58.65,78.27,114.78,31.66
1705356000,300.16,302.73,1012,78,300.16,300.16,1.03,190,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2429.96,25.26,55.52,0.01,59.13,83.48,123.7,31.92
1705359600,300.16,303.2,1012,83,300.16,300.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2883.91,39.34,53.47,0,61.04,105.59,151.63,32.42
1705363200,299.16,299.16,1012,89,299.16,299.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,3524.78,58.11,56.21,0,59.6,134.93,186.89,29.13
1705366800,299.16,299.16,1011,89,299.16,299.16,0,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,4005.43,69.74,64.43,0,55.79,166.46,224.14,25.59
1705370400,299.16,299.16,1011,89,299.16,299.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,4112.24,64.37,70.6,0,46.73,185.35,244.09,24.07
1705374000,298.16,299.17,1010,94,298.16,298.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,3791.81,54.99,66.49,0,40.53,178.24,230.51,23.05
1705377600,298.16,299.01,1010,88,298.16,298.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,3070.83,47.39,56.89,0,38.62,146.27,187.76,22.04
1705381200,298.16,298.88,1011,83,298.16,298.16,2.06,60,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,2243.04,39.34,46.61,0,38.15,104.75,135.5,21.03
1705384800,297.16,297.91,1011,88,297.16,297.16,1.54,80,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n",5,1789.09,37.1,38.39,0,39.1,81.39,105.8,21.28
1705388400,297.16,297.78,1012,83,297.16,297.16,2.06,70,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,1922.61,42.92,33.59,0.11,44.35,81.23,105.75,25.84
1705392000,299.16,299.16,1013,73,299.16,299.16,2.06,30,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,2723.69,63.48,34.27,2.19,58.17,100.34,130.19,32.93
1705395600,300.16,301.94,1013,69,300.16,300.16,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d",5,3738.4,81.36,52.09,7.69,77.25,132.45,169.33,40.02
