Date,Temprature (Kelvin),Feels like (Kelvin),Pressure (mb),Humidity (%),Min Temprature (Kelvin),Max Temprature (Kelvin),Wind speed (m/s),Wind degree,Wind gust (m/s),Clouds all (%),Rain 1h (mm),Weather details
8/6/2024 20:00,300.97,304.95,1007,81,300.97,301.16,2.06,160,0,75,1.33,"id: 501, main: Rain, description: moderate rain, icon: 10n"
8/6/2024 21:00,299.86,302.82,1007,87,299.86,301.16,2.06,120,0,75,3.16,"id: 501, main: Rain, description: moderate rain, icon: 10n"
8/6/2024 22:00,299.86,302.82,1008,87,299.86,300.16,2.57,120,0,75,1,"id: 500, main: Rain, description: light rain, icon: 10n"
8/6/2024 23:00,299.86,302.82,1008,87,299.86,300.16,1.54,0,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
9/6/2024 0:00,300.41,304.04,1008,85,300.16,300.41,1.54,0,0,75,0.75,"id: 500, main: Rain, description: light rain, icon: 10n"
9/6/2024 1:00,300.41,303.92,1007,84,300.16,300.41,2.06,160,0,75,3.16,"id: 501, main: Rain, description: moderate rain, icon: 10n"
9/6/2024 2:00,300.97,305.7,1006,86,300.97,301.16,1.54,0,0,40,1.78,"id: 501, main: Rain, description: moderate rain, icon: 10n"
9/6/2024 3:00,300.97,305.7,1006,86,300.97,301.16,1.79,180,2.68,40,1.54,"id: 501, main: Rain, description: moderate rain, icon: 10n"
9/6/2024 4:00,301.52,307.3,1006,86,301.16,301.52,3.09,180,0,40,0.27,"id: 500, main: Rain, description: light rain, icon: 10n"
9/6/2024 5:00,300.97,305.85,1005,87,300.97,301.16,1.54,210,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
9/6/2024 6:00,301.52,307.3,1006,86,301.16,301.52,2.06,180,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
9/6/2024 7:00,302.08,308.35,1007,83,302.08,302.16,2.06,200,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
9/6/2024 8:00,303.75,310.75,1007,77,303.16,303.75,3.58,222,4.92,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
9/6/2024 9:00,304.3,311.3,1008,73,304.16,304.3,4.63,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
9/6/2024 10:00,300.97,304.8,1008,80,300.97,304.16,5.14,260,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
9/6/2024 11:00,303.19,308.53,1008,71,302.16,303.19,6.17,280,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
9/6/2024 12:00,303.16,310.16,1008,79,303.16,303.16,7.2,270,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
9/6/2024 13:00,303.75,309.97,1006,71,303.16,303.75,5.14,260,0,75,0.14,"id: 500, main: Rain, description: light rain, icon: 10d"
9/6/2024 14:00,304.16,311.16,1007,79,304.16,304.16,4.12,260,0,20,1.63,"id: 501, main: Rain, description: moderate rain, icon: 10d"
9/6/2024 15:00,303.75,310.26,1006,72,303.75,304.16,5.66,250,0,75,1.78,"id: 501, main: Rain, description: moderate rain, icon: 10d"
9/6/2024 16:00,304.3,311.3,1006,72,303.16,304.3,5.14,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
9/6/2024 17:00,304.16,311.16,1006,74,304.16,304.16,4.63,260,0,40,0.12,"id: 500, main: Rain, description: light rain, icon: 10d"
9/6/2024 18:00,304.16,311.16,1006,74,304.16,304.16,4.12,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
9/6/2024 19:00,303.16,309.22,1007,74,303.16,303.16,4.63,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
9/6/2024 20:00,303.16,309.22,1008,74,303.16,303.16,3.6,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
9/6/2024 21:00,303.16,309.22,1009,74,303.16,303.16,3.09,220,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
9/6/2024 22:00,303.16,309.22,1009,74,303.16,303.16,3.6,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
9/6/2024 23:00,302.16,307.7,1010,79,302.16,302.16,3.6,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/6/2024 0:00,302.16,307.7,1010,79,302.16,302.16,3.09,230,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
10/6/2024 1:00,302.08,307.07,1009,77,302.08,302.16,4.12,240,0,100,0,"id: 804, main: Clouds, description: overcast clouds, icon: 04n"
10/6/2024 2:00,302.08,307.49,1008,79,302.08,302.16,4.12,240,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/6/2024 3:00,301.52,306.37,1007,81,301.16,301.52,3.09,220,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/6/2024 4:00,300.97,305.09,1008,82,300.97,301.16,4.63,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/6/2024 5:00,300.97,304.8,1008,80,300.97,301.16,3.09,220,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/6/2024 6:00,300.97,304.95,1008,81,300.97,301.16,3.6,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
10/6/2024 7:00,302.08,306.67,1009,75,301.16,302.08,3.6,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
10/6/2024 8:00,302.63,307.83,1010,74,302.16,302.63,3.6,220,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
10/6/2024 9:00,304.3,310.25,1010,67,303.16,304.3,4.12,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
10/6/2024 10:00,302.63,307.39,1010,72,302.63,304.16,5.66,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
10/6/2024 11:00,303.75,308.88,1010,67,303.16,303.75,9.26,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
10/6/2024 12:00,304.3,309.67,1009,65,303.16,304.3,8.75,260,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
10/6/2024 13:00,304.3,310.54,1009,68,304.3,305.16,6.17,260,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
10/6/2024 14:00,304.3,309.67,1008,65,304.16,304.3,4.12,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
10/6/2024 15:00,305.97,309.95,1007,53,305.16,305.97,6.17,250,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
10/6/2024 16:00,305.41,309.06,1007,54,305.16,305.41,5.14,250,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
10/6/2024 17:00,304.86,308.72,1007,57,304.86,305.16,5.14,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
10/6/2024 18:00,304.3,308.32,1008,60,304.16,304.3,4.63,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
10/6/2024 19:00,303.19,307.12,1009,65,303.16,303.19,3.6,260,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/6/2024 20:00,303.19,307.57,1009,67,303.16,303.19,4.12,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/6/2024 21:00,303.19,307.57,1010,67,303.16,303.19,3.09,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/6/2024 22:00,303.19,308.04,1011,69,302.16,303.19,3.09,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
10/6/2024 23:00,302.63,307.17,1011,71,302.16,302.63,3.6,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
11/6/2024 0:00,302.08,306.48,1011,74,302.08,302.16,3.6,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
11/6/2024 1:00,302.08,306.87,1010,76,302.08,302.16,3.09,210,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
11/6/2024 2:00,301.52,305.67,1010,77,301.16,301.52,3.09,230,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
11/6/2024 3:00,301.52,305.84,1010,78,301.16,301.52,2.06,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
11/6/2024 4:00,301.52,305.84,1010,78,301.16,301.52,2.06,220,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
11/6/2024 5:00,300.97,304.8,1010,80,300.97,301.16,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
11/6/2024 6:00,300.97,304.8,1011,80,300.97,301.16,1.54,210,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
11/6/2024 7:00,302.63,308.53,1012,77,302.16,302.63,1.54,220,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
11/6/2024 8:00,303.75,309.97,1012,71,303.16,303.75,2.57,200,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
11/6/2024 9:00,304.86,311.71,1012,67,304.16,304.86,3.6,210,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
11/6/2024 10:00,304.86,311.38,1011,66,304.86,305.16,5.14,240,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
11/6/2024 11:00,304.86,311.71,1010,67,304.16,304.86,7.2,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
11/6/2024 12:00,306.52,312.88,1010,58,306.16,306.52,5.14,250,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
11/6/2024 13:00,306.52,313.25,1009,59,306.16,306.52,5.36,321,7.6,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
11/6/2024 14:00,307.08,314.08,1008,58,307.08,307.16,5.14,280,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
11/6/2024 15:00,307.63,314.63,1008,57,307.16,307.63,4.63,300,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
11/6/2024 16:00,307.63,314.63,1007,57,307.16,307.63,5.36,248,6.26,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
11/6/2024 17:00,307.08,314.08,1007,62,306.16,307.08,5.14,280,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
11/6/2024 18:00,305.97,312.97,1007,63,305.97,306.16,5.66,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
11/6/2024 19:00,305.41,312.16,1008,64,305.16,305.41,4.12,260,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
11/6/2024 20:00,304.86,311.86,1009,69,304.16,304.86,3.09,260,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
11/6/2024 21:00,303.75,309.15,1010,68,303.16,303.75,4.63,260,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
11/6/2024 22:00,303.19,308.29,1010,70,303.16,303.19,4.12,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
11/6/2024 23:00,303.19,309.04,1011,73,302.16,303.19,3.6,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
12/6/2024 0:00,302.63,308.53,1010,77,302.16,302.63,4.63,250,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
12/6/2024 1:00,302.08,307.49,1010,79,302.08,302.16,3.6,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
12/6/2024 2:00,301.52,306.19,1010,80,301.16,301.52,4.12,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
12/6/2024 3:00,301.52,306.37,1010,81,301.16,301.52,4.12,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
12/6/2024 4:00,301.52,306.55,1010,82,300.16,301.52,3.6,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
12/6/2024 5:00,300.97,305.09,1010,82,300.16,300.97,2.57,260,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
12/6/2024 6:00,301.52,306.55,1011,82,300.16,301.52,2.57,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
12/6/2024 7:00,302.08,307.7,1012,80,302.08,302.16,3.13,215,4.02,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
12/6/2024 8:00,303.19,309.56,1012,75,303.16,303.19,4.12,260,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
12/6/2024 9:00,305.41,312.41,1012,67,304.16,305.41,4.12,280,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
12/6/2024 10:00,306.52,313.52,1012,63,306.16,306.52,4.63,290,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
12/6/2024 11:00,307.08,314.08,1011,59,307.08,307.16,5.66,290,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
12/6/2024 12:00,307.63,314.63,1010,57,307.16,307.63,4.63,290,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
12/6/2024 13:00,308.19,315.19,1009,56,308.16,308.19,4.12,300,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
12/6/2024 14:00,308.75,315.75,1008,54,308.16,308.75,4.63,310,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
12/6/2024 15:00,308.19,315.19,1008,57,308.19,309.16,4.12,280,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
12/6/2024 16:00,308.75,315.75,1007,54,308.16,308.75,4.12,280,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
12/6/2024 17:00,307.08,314.08,1007,61,307.08,308.16,4.63,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
12/6/2024 18:00,306.52,313.52,1008,62,306.52,307.16,5.14,280,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
12/6/2024 19:00,302.08,306.28,1008,73,302.08,303.16,7.72,280,13.89,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
12/6/2024 20:00,302.08,305.91,1009,71,301.16,302.08,3.09,280,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
12/6/2024 21:00,301.52,305.51,1010,76,301.16,301.52,3.09,270,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
12/6/2024 22:00,302.08,306.67,1010,75,301.16,302.08,1.03,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
12/6/2024 23:00,302.08,306.48,1010,74,301.16,302.08,0.51,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
13/06/2024 00:00:00,302.08,306.87,1010,76,301.16,302.08,0.51,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
13/06/2024 01:00:00,302.08,307.28,1009,78,301.16,302.08,3.6,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
13/06/2024 02:00:00,301.52,306.02,1009,79,301.16,301.52,2.57,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
13/06/2024 03:00:00,301.52,306.37,1009,81,301.16,301.52,3.09,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
13/06/2024 04:00:00,300.97,305.09,1009,82,300.16,300.97,2.57,250,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
13/06/2024 05:00:00,300.97,305.09,1009,82,300.16,300.97,3.09,260,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
13/06/2024 06:00:00,300.97,304.95,1010,81,300.16,300.97,2.06,280,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
13/06/2024 07:00:00,302.08,306.67,1010,75,301.16,302.08,2.06,280,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
13/06/2024 08:00:00,303.19,308.78,1010,72,303.16,303.19,3.09,310,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
13/06/2024 09:00:00,304.3,310.25,1010,67,304.16,304.3,3.13,254,5.81,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
13/06/2024 10:00:00,305.41,312.41,1010,66,305.16,305.41,4.12,320,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
13/06/2024 11:00:00,307.08,314.08,1009,59,306.16,307.08,4.02,313,6.26,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
13/06/2024 12:00:00,307.08,314.08,1008,59,307.08,308.16,4.12,320,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
13/06/2024 13:00:00,307.63,314.63,1007,57,307.63,309.16,4.47,303,4.92,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
13/06/2024 14:00:00,308.19,315.19,1006,59,308.19,309.16,3.6,310,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
13/06/2024 15:00:00,308.19,315.19,1005,59,308.19,309.16,4.12,310,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
13/06/2024 16:00:00,308.75,315.75,1005,57,308.16,308.75,5.14,290,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
13/06/2024 17:00:00,308.75,315.75,1005,57,308.16,308.75,5.14,280,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
13/06/2024 18:00:00,307.63,314.63,1006,58,307.63,308.16,4.12,280,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
13/06/2024 19:00:00,307.08,314.08,1006,60,307.08,307.16,3.09,280,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
13/06/2024 20:00:00,306.52,313.52,1007,65,306.16,306.52,2.06,290,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
13/06/2024 21:00:00,305.97,312.97,1007,67,305.16,305.97,3.09,260,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
13/06/2024 22:00:00,304.86,311.86,1008,75,304.86,305.16,3.09,250,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
13/06/2024 23:00:00,304.3,311.3,1008,75,304.16,304.3,4.12,250,0,76,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
14/06/2024 00:00:00,303.75,310.75,1007,76,303.16,303.75,4.12,240,0,81,0.17,"id: 500, main: Rain, description: light rain, icon: 10n"
14/06/2024 01:00:00,303.19,310.19,1006,78,303.16,303.19,3.6,240,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
14/06/2024 02:00:00,303.19,310.19,1006,79,302.16,303.19,3.6,260,0,79,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
14/06/2024 03:00:00,302.63,309.63,1006,82,302.16,302.63,3.09,260,0,53,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
14/06/2024 04:00:00,302.08,308.35,1006,83,301.16,302.08,3.09,260,0,52,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
14/06/2024 05:00:00,302.08,308.13,1006,82,301.16,302.08,2.57,260,0,43,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
14/06/2024 06:00:00,302.08,308.13,1007,82,301.16,302.08,2.06,260,0,37,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
14/06/2024 07:00:00,303.19,310.19,1007,78,302.16,303.19,2.06,270,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
14/06/2024 08:00:00,304.3,311.3,1007,74,303.16,304.3,2.06,260,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
14/06/2024 09:00:00,305.97,312.97,1007,69,305.16,305.97,3.09,290,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
14/06/2024 10:00:00,307.08,314.08,1007,63,306.16,307.08,2.57,320,0,0,0,"id: 800, main: Clear, description: clear sky, icon: 01d"
14/06/2024 11:00:00,308.19,315.19,1006,57,308.16,308.19,3.13,329,4.47,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
14/06/2024 12:00:00,308.19,315.19,1005,59,308.16,308.19,4.92,314,6.26,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
14/06/2024 13:00:00,308.19,315.19,1005,59,308.19,309.16,2.68,258,6.26,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
14/06/2024 14:00:00,308.75,315.75,1004,57,308.75,310.16,3.6,300,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
14/06/2024 15:00:00,308.16,315.16,1004,55,308.16,308.16,3.09,280,0,40,4.34,"id: 520, main: Rain, description: light intensity shower rain, icon: 09d"
14/06/2024 16:00:00,300.16,304.35,1006,94,300.16,300.16,12.35,180,0,75,21.14,"id: 503, main: Rain, description: very heavy rain, icon: 10d
id: 201, main: Thunderstorm, description: thunderstorm with rain, icon: 11d"
14/06/2024 17:00:00,299.16,299.16,1007,100,299.16,299.16,4.63,170,0,75,8.65,"id: 201, main: Thunderstorm, description: thunderstorm with rain, icon: 11d
id: 502, main: Rain, description: heavy intensity rain, icon: 10d"
14/06/2024 18:00:00,300.16,304.35,1006,94,300.16,300.16,1.03,0,0,75,3.35,"id: 501, main: Rain, description: moderate rain, icon: 10d"
14/06/2024 19:00:00,300.16,304.35,1005,94,300.16,300.16,3.09,50,0,75,0.2,"id: 500, main: Rain, description: light rain, icon: 10n"
14/06/2024 20:00:00,300.16,304.35,1007,94,300.16,300.16,4.12,70,0,75,0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
14/06/2024 21:00:00,301.52,306.55,1006,82,301.16,301.52,0.45,38,0.45,0,0,"id: 800, main: Clear, description: clear sky, icon: 01n"
14/06/2024 22:00:00,302.08,307.91,1006,81,301.16,302.08,1.34,148,1.34,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
14/06/2024 23:00:00,301.52,306.74,1007,83,301.52,302.16,1.54,0,0,40,0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
15/06/2024 00:00:00,301.52,307.11,1007,85,301.16,301.52,2.06,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
15/06/2024 01:00:00,300.97,305.54,1006,85,300.16,300.97,1.54,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
15/06/2024 02:00:00,301.52,307.3,1006,86,300.16,301.52,0.51,0,0,20,0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
