date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
19-07-2024 22:00:00,3,1268.39,5.53,41.47,1.03,31.47,48.55,61.09,10.13
19-07-2024 23:00:00,3,1161.58,4.97,36.33,1.17,25.51,42.65,52.83,8.36
20-07-2024 00:00:00,3,1028.06,5.09,33.24,0.98,22.65,35.6,43.42,6.78
20-07-2024 01:00:00,3,921.25,3.86,30.16,1.24,19.31,31.15,37.48,5.89
20-07-2024 02:00:00,3,847.82,2.37,27.76,2.46,16.21,28.67,33.95,5.45
20-07-2024 03:00:00,3,814.44,1.51,26.73,4.16,15.14,27.3,31.6,5.0
20-07-2024 04:00:00,3,794.41,1.05,26.39,6.08,15.14,26.74,30.58,4.69
20-07-2024 05:00:00,3,787.73,0.8,26.73,7.87,16.21,26.53,30.43,4.69
20-07-2024 06:00:00,3,794.41,0.8,26.39,8.4,17.17,26.8,31.25,5.13
20-07-2024 07:00:00,3,881.2,1.82,26.39,7.24,18.84,29.34,35.13,6.21
20-07-2024 08:00:00,3,988.01,5.14,27.08,6.62,22.41,31.94,38.57,6.9
20-07-2024 09:00:00,3,988.01,7.04,26.05,10.55,23.6,31.48,37.5,6.78
20-07-2024 10:00:00,3,881.2,5.81,24.68,20.38,22.89,28.85,33.73,6.33
20-07-2024 11:00:00,2,714.3,2.68,20.73,36.48,18.84,22.51,25.73,4.88
20-07-2024 12:00:00,2,647.54,1.87,19.19,43.27,17.4,19.8,22.34,4.31
20-07-2024 13:00:00,2,634.19,1.27,17.82,50.07,15.97,18.96,21.16,3.96
20-07-2024 14:00:00,2,640.87,0.89,16.11,56.51,14.42,19.72,21.68,3.7
20-07-2024 15:00:00,2,694.27,0.86,17.99,57.94,15.5,23.92,25.98,3.86
20-07-2024 16:00:00,2,707.63,0.8,19.36,52.93,15.5,23.74,25.76,3.77
20-07-2024 17:00:00,2,747.68,0.72,22.62,43.27,16.45,22.13,24.3,3.89
20-07-2024 18:00:00,2,801.09,0.23,26.73,31.11,17.4,21.95,24.58,4.24
20-07-2024 19:00:00,2,827.79,0.07,27.42,23.25,17.64,23.2,26.52,4.81
20-07-2024 20:00:00,3,894.55,0.28,30.16,15.56,19.79,26.74,31.06,5.64
20-07-2024 21:00:00,3,934.6,0.74,30.16,9.21,19.79,29.1,34.06,6.02
20-07-2024 22:00:00,3,947.95,1.37,28.45,5.68,18.6,30.42,35.49,6.14
20-07-2024 23:00:00,3,921.25,1.79,26.73,4.2,16.93,28.92,33.13,5.64
21-07-2024 00:00:00,2,821.11,1.36,24.68,5.1,14.78,24.63,27.46,4.5
21-07-2024 01:00:00,2,741.0,0.78,23.31,7.69,13.59,22.62,24.76,3.96
21-07-2024 02:00:00,2,680.92,0.3,20.39,12.87,11.56,20.47,22.21,3.51
21-07-2024 03:00:00,2,667.57,0.28,20.05,13.41,11.68,19.94,21.58,3.55
21-07-2024 04:00:00,2,667.57,0.38,20.73,11.8,12.52,19.94,21.61,3.67
21-07-2024 05:00:00,2,674.25,0.65,22.28,9.3,14.42,20.23,22.07,3.96
21-07-2024 06:00:00,2,700.95,1.33,23.31,5.9,16.45,20.93,23.14,4.5
21-07-2024 07:00:00,2,814.44,3.86,23.65,2.84,19.55,24.25,27.63,5.7
21-07-2024 08:00:00,3,961.3,9.72,22.96,2.75,24.8,27.99,33.12,7.22
21-07-2024 09:00:00,3,934.6,10.39,22.62,4.69,25.75,26.73,32.38,7.85
21-07-2024 10:00:00,2,801.09,6.15,23.65,8.85,23.37,23.09,28.21,7.85
21-07-2024 11:00:00,2,547.41,1.1,14.39,36.48,12.4,13.56,16.02,4.5
21-07-2024 12:00:00,2,494.0,0.75,12.51,43.99,11.44,10.55,12.38,3.99
21-07-2024 13:00:00,1,480.65,0.66,12.51,45.78,11.68,9.4,11.0,4.12
21-07-2024 14:00:00,1,487.33,0.76,13.88,45.42,13.11,9.43,10.94,4.12
21-07-2024 15:00:00,2,514.03,0.89,16.62,40.05,14.78,10.6,12.25,4.12
21-07-2024 16:00:00,2,540.73,1.45,17.48,36.48,15.5,11.85,13.66,3.96
21-07-2024 17:00:00,2,627.52,1.98,20.73,32.19,16.69,14.15,16.45,4.43
21-07-2024 18:00:00,2,714.3,0.84,25.7,21.46,17.64,16.7,19.71,5.26
21-07-2024 19:00:00,2,754.36,0.32,26.73,14.84,17.64,19.18,23.03,5.95
21-07-2024 20:00:00,2,807.76,0.8,27.76,9.48,19.79,22.69,28.19,7.09
21-07-2024 21:00:00,2,821.11,1.63,26.73,5.1,20.27,24.3,31.04,7.73
21-07-2024 22:00:00,2,814.44,2.82,24.33,2.62,19.55,24.58,32.09,7.92
21-07-2024 23:00:00,2,787.73,4.08,22.28,1.35,18.12,22.96,30.62,7.54
22-07-2024 00:00:00,2,707.63,4.14,21.08,1.13,16.21,19.64,26.45,6.46
22-07-2024 01:00:00,2,674.25,5.03,21.76,0.91,18.36,19.71,26.54,6.33
22-07-2024 02:00:00,2,634.19,3.74,22.28,1.7,17.88,19.63,26.34,5.95
22-07-2024 03:00:00,2,627.52,2.74,23.31,2.75,18.12,20.41,26.85,5.83
22-07-2024 04:00:00,2,640.87,2.57,24.33,3.08,19.55,22.0,28.28,5.89
22-07-2024 05:00:00,2,667.57,3.52,25.7,2.15,22.17,23.81,30.19,6.14
22-07-2024 06:00:00,3,700.95,4.97,25.7,1.31,24.56,25.54,32.23,6.65
22-07-2024 07:00:00,3,821.11,8.16,25.02,1.39,27.66,29.49,37.43,8.04
22-07-2024 08:00:00,3,947.95,12.07,26.39,1.08,30.99,32.21,40.56,8.74
22-07-2024 09:00:00,3,894.55,9.16,26.73,1.26,28.13,28.45,35.68,8.11
22-07-2024 10:00:00,2,741.0,3.07,26.73,5.45,22.89,22.61,28.07,7.09
22-07-2024 11:00:00,2,580.79,0.37,18.68,27.54,14.78,14.58,17.35,4.31
22-07-2024 12:00:00,2,554.08,0.64,17.14,35.41,14.19,12.32,14.22,3.45
22-07-2024 13:00:00,2,560.76,1.05,16.45,41.13,14.07,12.27,13.96,3.2
22-07-2024 14:00:00,2,574.11,1.17,16.79,44.7,14.42,12.69,14.39,3.26
22-07-2024 15:00:00,2,600.81,1.33,19.71,40.41,17.17,13.66,15.65,3.7
22-07-2024 16:00:00,2,634.19,1.24,22.62,33.62,19.07,14.31,16.53,4.02
22-07-2024 17:00:00,2,700.95,1.26,26.39,26.11,20.27,15.67,18.36,4.56
22-07-2024 18:00:00,2,774.38,0.73,30.16,18.6,21.22,17.76,21.17,5.26
22-07-2024 19:00:00,2,807.76,0.42,31.19,14.31,21.7,20.53,24.96,5.95
22-07-2024 20:00:00,3,867.84,1.02,34.27,9.3,25.51,25.29,31.84,7.22
22-07-2024 21:00:00,3,881.2,1.82,33.24,5.45,26.46,27.43,35.62,7.73
22-07-2024 22:00:00,3,894.55,2.32,31.19,4.11,25.03,28.22,37.01,7.73
22-07-2024 23:00:00,3,881.2,2.46,29.82,3.71,23.13,27.08,35.66,7.16
23-07-2024 00:00:00,2,807.76,2.07,28.45,4.11,20.98,24.13,31.49,6.08
23-07-2024 01:00:00,2,767.71,1.9,27.76,4.25,20.27,23.39,30.26,5.76
23-07-2024 02:00:00,2,727.65,1.61,26.05,4.78,18.36,22.95,29.69,5.64
23-07-2024 03:00:00,2,707.63,1.87,25.02,4.11,18.12,22.81,29.49,5.64
23-07-2024 04:00:00,2,700.95,2.74,24.68,2.68,19.07,23.08,29.59,5.7
23-07-2024 05:00:00,2,694.27,4.02,24.33,1.54,20.27,22.96,29.69,5.89
23-07-2024 06:00:00,2,687.6,4.19,23.31,1.59,20.27,22.02,28.95,6.14
23-07-2024 07:00:00,2,734.33,4.53,22.62,3.17,20.5,22.49,30.04,7.03
24-07-2024 08:00:00,2,894.55,16.76,21.08,1.86,30.52,24.7,33.23,8.74
24-07-2024 09:00:00,2,867.84,16.54,20.91,3.08,30.28,22.64,30.02,8.49
24-07-2024 10:00:00,2,747.68,10.84,22.28,6.79,26.7,19.09,24.98,7.79
24-07-2024 11:00:00,1,480.65,1.38,15.94,27.89,13.35,9.59,12.35,4.24
24-07-2024 12:00:00,1,440.6,0.25,14.57,38.62,12.16,8.18,10.3,3.83
24-07-2024 13:00:00,1,427.25,0.09,13.71,45.78,12.04,7.77,9.66,3.89
24-07-2024 14:00:00,1,494.0,1.19,20.91,39.7,19.55,9.33,11.65,4.88
24-07-2024 15:00:00,2,594.14,3.02,27.76,30.04,26.46,11.86,14.91,6.08
24-07-2024 16:00:00,2,734.33,4.92,33.59,19.85,31.47,15.1,19.02,7.16
24-07-2024 17:00:00,2,881.2,6.48,39.07,10.01,34.81,18.04,23.07,8.36
24-07-2024 18:00:00,2,854.49,3.74,37.36,4.78,30.99,16.56,21.85,8.99
24-07-2024 19:00:00,2,754.36,1.69,30.85,6.17,25.03,14.66,20.25,9.5
24-07-2024 20:00:00,2,707.63,1.13,27.76,7.96,22.89,14.58,20.78,10.01
24-07-2024 21:00:00,2,660.9,0.84,25.02,9.3,20.74,14.32,20.87,9.63
24-07-2024 22:00:00,2,627.52,0.62,22.96,10.73,18.6,14.41,21.45,9.25
24-07-2024 23:00:00,2,614.17,0.64,22.62,10.55,17.4,14.35,21.45,8.49
25-07-2024 00:00:00,2,594.14,0.88,23.31,8.4,17.64,13.7,20.2,7.66
25-07-2024 01:00:00,2,587.46,1.33,23.65,6.08,18.84,14.42,20.66,7.28
25-07-2024 02:00:00,2,587.46,1.66,22.62,4.69,18.36,15.08,21.09,6.84
25-07-2024 03:00:00,2,600.81,2.43,22.96,3.17,19.31,16.01,21.97,6.59
25-07-2024 04:00:00,2,614.17,4.08,23.31,1.59,20.98,17.47,23.65,6.46
25-07-2024 05:00:00,2,634.19,6.31,23.31,0.68,22.65,18.62,24.26,6.02
25-07-2024 06:00:00,2,647.54,7.26,22.62,0.54,22.41,18.46,23.36,5.83
25-07-2024 07:00:00,2,714.3,8.49,22.62,0.62,23.13,19.78,25.15,6.52
25-07-2024 08:00:00,2,781.06,10.84,21.59,3.58,24.32,19.54,25.13,6.78
25-07-2024 09:00:00,2,761.03,11.4,19.02,12.16,23.37,18.08,23.18,6.65
25-07-2024 10:00:00,2,667.57,7.93,16.45,30.04,20.03,16.13,20.33,6.02
25-07-2024 11:00:00,2,487.33,2.71,10.37,56.51,12.64,11.69,14.14,3.67
25-07-2024 12:00:00,2,453.95,1.52,9.85,61.51,12.04,11.47,13.4,3.17
25-07-2024 13:00:00,2,467.3,0.81,11.31,60.08,11.92,12.44,14.15,3.1
25-07-2024 14:00:00,2,520.71,0.67,15.59,51.5,14.54,13.78,15.56,3.48
25-07-2024 15:00:00,2,567.44,1.12,19.36,41.84,17.4,13.57,15.56,3.8
25-07-2024 16:00:00,2,600.81,1.38,22.28,30.04,18.6,12.17,14.36,3.89
25-07-2024 17:00:00,2,660.9,1.47,25.7,18.42,19.31,12.11,14.64,4.24
25-07-2024 18:00:00,2,714.3,1.36,27.76,10.01,19.55,12.66,15.69,4.69
25-07-2024 19:00:00,2,720.98,1.7,26.73,6.08,19.31,13.68,17.35,5.13
25-07-2024 20:00:00,2,761.03,3.46,26.73,2.91,21.7,16.4,21.18,5.89
25-07-2024 21:00:00,2,767.71,5.09,24.68,1.3,21.7,17.9,23.51,6.27
25-07-2024 22:00:00,2,767.71,5.64,22.96,0.97,20.27,18.64,24.79,6.46
25-07-2024 23:00:00,2,761.03,5.92,22.28,0.8,19.79,18.43,25.25,6.59
26-07-2024 00:00:00,2,720.98,6.26,22.28,0.6,19.31,17.25,24.2,6.21
26-07-2024 01:00:00,2,707.63,6.98,22.28,0.4,20.27,18.66,26.05,6.27
26-07-2024 02:00:00,2,707.63,7.1,21.93,0.35,19.79,20.1,27.72,6.33
26-07-2024 03:00:00,2,734.33,8.27,21.93,0.22,20.98,22.34,30.07,6.52
26-07-2024 04:00:00,2,761.03,10.51,21.76,0.1,23.13,24.79,32.61,6.78
26-07-2024 05:00:00,3,794.41,13.08,21.76,0.05,25.75,26.72,34.42,6.97
26-07-2024 06:00:00,3,794.41,12.74,21.08,0.07,25.27,25.98,33.64,7.03
26-07-2024 07:00:00,3,854.49,13.08,20.39,0.54,25.27,26.21,34.47,7.79
26-07-2024 08:00:00,3,921.25,15.42,21.08,1.5,28.13,25.46,33.95,8.23
26-07-2024 09:00:00,2,881.2,15.42,21.42,4.11,29.33,22.68,30.35,8.11
26-07-2024 10:00:00,2,761.03,11.51,21.93,11.09,27.89,18.8,25.05,7.47
26-07-2024 11:00:00,2,580.79,4.08,19.02,28.25,19.31,12.52,15.76,4.81
26-07-2024 12:00:00,2,547.41,2.12,17.65,39.7,17.17,11.58,13.93,3.83
26-07-2024 13:00:00,2,547.41,1.27,16.28,50.07,15.26,12.11,14.1,3.29
26-07-2024 14:00:00,2,547.41,0.87,14.74,55.07,12.87,11.89,13.73,3.1
26-07-2024 15:00:00,2,567.44,0.71,16.11,55.07,13.59,13.73,15.76,3.45
26-07-2024 16:00:00,2,594.14,0.51,17.48,55.07,14.19,16.22,18.52,3.86
26-07-2024 17:00:00,2,654.22,0.25,20.56,52.93,15.97,19.17,22.15,4.69
26-07-2024 18:00:00,2,727.65,0.04,24.68,46.49,18.12,22.11,25.88,5.51
26-07-2024 19:00:00,3,781.06,0.0,27.76,39.7,20.03,25.12,29.85,6.33
26-07-2024 20:00:00,3,1068.12,0.31,42.5,20.21,29.56,37.07,44.9,9.12
26-07-2024 21:00:00,4,1348.5,3.16,50.04,3.53,34.81,51.0,62.21,10.77
26-07-2024 22:00:00,4,1468.66,8.16,43.87,0.48,33.86,57.72,70.69,10.89
26-07-2024 23:00:00,4,1455.31,11.62,38.73,0.14,31.47,56.36,69.24,10.26
27-07-2024 00:00:00,3,1295.09,11.96,35.64,0.1,27.89,47.86,58.6,8.49
27-07-2024 01:00:00,3,1108.17,8.94,33.24,0.21,23.6,41.51,49.92,7.47
27-07-2024 02:00:00,3,974.66,5.03,30.16,0.77,19.31,37.74,44.85,7.22
27-07-2024 03:00:00,3,934.6,3.63,28.45,1.26,17.88,36.85,43.21,7.09
27-07-2024 04:00:00,3,921.25,3.49,27.42,1.45,17.88,36.94,43.15,7.03
27-07-2024 05:00:00,3,907.9,3.86,27.76,1.37,19.79,37.31,44.21,6.97
27-07-2024 06:00:00,3,894.55,3.74,28.1,1.72,20.98,37.24,45.81,7.22
27-07-2024 07:00:00,3,961.3,4.36,28.45,2.77,23.37,38.87,50.04,8.11
27-07-2024 08:00:00,3,1041.41,7.49,29.47,4.38,28.13,40.25,53.21,8.74
27-07-2024 09:00:00,3,1054.76,10.73,28.45,7.06,30.99,40.63,54.29,9.12
27-07-2024 10:00:00,3,1001.36,10.84,28.1,13.05,31.47,39.58,52.57,8.99
27-07-2024 11:00:00,3,867.84,6.31,26.73,26.46,25.51,34.64,43.74,7.41
27-07-2024 12:00:00,3,801.09,3.74,25.36,37.55,22.41,30.97,37.17,6.27
27-07-2024 13:00:00,3,734.33,2.18,22.28,45.06,18.84,26.09,30.48,5.38
27-07-2024 14:00:00,2,680.92,1.3,20.22,45.42,16.45,20.45,23.28,4.37
27-07-2024 15:00:00,2,707.63,1.63,21.76,42.92,17.88,19.86,22.39,4.24
27-07-2024 16:00:00,2,754.36,1.47,22.96,39.7,17.88,20.5,23.11,4.18
27-07-2024 17:00:00,2,854.49,1.15,26.39,34.33,18.6,23.11,26.13,4.56
27-07-2024 18:00:00,3,974.66,0.35,31.87,25.39,20.74,27.52,31.33,5.38
27-07-2024 19:00:00,3,1068.12,0.23,35.3,16.81,22.65,32.16,37.02,6.4
27-07-2024 20:00:00,3,1214.98,1.56,41.13,6.62,28.61,40.02,47.52,8.49
27-07-2024 21:00:00,3,1335.14,4.75,40.1,1.22,30.99,46.92,57.06,10.13
27-07-2024 22:00:00,3,1361.85,7.26,35.64,0.4,28.85,49.22,60.21,10.77
27-07-2024 23:00:00,3,1321.79,8.61,32.22,0.22,25.27,46.25,55.37,9.37
28-07-2024 00:00:00,3,1188.28,8.61,31.19,0.19,22.65,39.03,45.22,7.16
28-07-2024 01:00:00,3,1054.76,7.15,31.87,0.36,22.41,33.92,38.64,6.08
28-07-2024 02:00:00,3,921.25,3.91,32.22,1.36,20.98,28.56,32.4,5.45
28-07-2024 03:00:00,3,894.55,4.25,31.87,1.12,22.65,27.89,31.79,5.57
28-07-2024 04:00:00,3,921.25,7.38,30.85,0.35,26.46,29.56,33.7,5.95
28-07-2024 05:00:00,3,961.3,11.4,28.45,0.1,29.09,31.76,36.31,6.27
28-07-2024 06:00:00,3,1028.06,16.76,26.05,0.02,32.42,34.72,40.27,7.09
28-07-2024 07:00:00,3,1295.09,25.7,25.7,0.03,39.1,44.0,52.42,9.63
28-07-2024 08:00:00,4,1682.28,37.1,26.73,0.18,48.16,55.12,68.21,12.54
28-07-2024 09:00:00,4,1842.5,42.47,26.05,0.56,52.45,58.62,74.66,14.31
28-07-2024 10:00:00,3,1455.31,28.39,26.39,2.15,41.48,46.05,59.73,13.3
28-07-2024 11:00:00,2,781.06,5.42,22.28,22.89,21.22,22.73,27.64,6.33
28-07-2024 12:00:00,2,714.3,2.54,20.22,35.76,18.12,20.94,24.26,4.94
28-07-2024 13:00:00,2,694.27,1.63,19.71,41.13,16.69,19.89,22.83,4.43
28-07-2024 14:00:00,2,607.49,0.96,16.96,45.78,13.83,15.76,18.25,4.02
28-07-2024 15:00:00,2,567.44,0.5,17.65,42.2,13.59,12.74,15.02,4.05
28-07-2024 16:00:00,2,547.41,0.23,17.48,40.05,13.11,11.02,13.08,4.05
28-07-2024 17:00:00,2,754.36,0.73,29.47,23.96,20.03,15.97,19.45,6.65
28-07-2024 18:00:00,2,1028.06,2.26,38.39,6.97,25.03,23.19,28.64,8.99
28-07-2024 19:00:00,3,1161.58,4.75,38.04,1.68,26.23,28.97,36.05,9.88
28-07-2024 20:00:00,3,1361.85,10.39,37.36,0.26,30.99,39.29,48.63,11.15
28-07-2024 21:00:00,3,1522.06,16.54,34.62,0.03,33.86,48.95,60.27,12.16
28-07-2024 22:00:00,4,1615.52,21.01,30.85,0.01,34.81,55.96,68.68,13.68
28-07-2024 23:00:00,4,1642.23,24.59,27.76,0.0,33.86,57.83,70.8,14.69
29-07-2024 00:00:00,4,1588.82,27.72,26.05,0.0,32.42,55.26,66.49,13.93
29-07-2024 01:00:00,4,1642.23,33.97,25.7,0.0,37.19,60.18,71.09,15.45
29-07-2024 02:00:00,4,1695.63,38.89,25.02,0.0,41.01,68.15,79.91,18.24
29-07-2024 03:00:00,5,1842.5,45.15,23.99,0.0,43.87,80.08,93.03,21.03
29-07-2024 04:00:00,5,2056.12,55.88,23.99,0.0,50.54,97.89,111.55,23.81
29-07-2024 05:00:00,5,2323.15,70.63,25.02,0.0,57.7,118.08,132.32,23.56
29-07-2024 06:00:00,5,2403.26,73.31,24.68,0.0,54.84,121.65,136.72,19.0
29-07-2024 07:00:00,5,2323.15,59.9,25.7,0.12,51.02,105.93,122.23,16.47
29-07-2024 08:00:00,4,1655.58,39.79,29.13,1.06,51.5,63.29,76.19,12.54
29-07-2024 09:00:00,3,1441.96,33.53,29.47,2.62,49.59,48.99,61.77,12.67
29-07-2024 10:00:00,3,1134.87,24.36,28.79,6.44,45.3,36.6,47.51,11.91
29-07-2024 11:00:00,2,614.17,3.8,22.96,20.21,21.7,14.49,18.72,5.45
29-07-2024 12:00:00,1,514.03,0.68,19.54,25.39,17.17,8.9,11.46,4.02
29-07-2024 13:00:00,1,507.35,0.35,18.34,28.61,15.97,7.46,9.65,3.89
29-07-2024 14:00:00,2,567.44,1.54,21.93,25.39,21.22,8.72,11.16,4.62
29-07-2024 15:00:00,2,694.27,3.8,28.1,18.24,28.13,12.64,15.88,5.89
29-07-2024 16:00:00,2,827.79,5.64,32.9,10.55,32.9,16.56,20.6,6.65
29-07-2024 17:00:00,2,1148.22,12.74,35.64,2.84,37.67,24.42,30.45,8.87
29-07-2024 18:00:00,3,1628.88,27.72,34.27,0.22,44.82,38.29,47.99,12.16
29-07-2024 19:00:00,4,2002.72,39.79,34.62,0.0,51.5,56.22,70.12,15.96
29-07-2024 20:00:00,5,2696.99,59.9,36.67,0.0,66.76,92.27,114.46,22.8
29-07-2024 21:00:00,5,3471.37,80.47,37.01,0.0,76.29,138.28,170.5,27.61
29-07-2024 22:00:00,5,4005.43,90.3,35.99,0.0,74.39,172.76,212.93,28.88
29-07-2024 23:00:00,5,3952.03,86.72,34.62,0.0,63.9,175.1,216.24,24.57
30-07-2024 00:00:00,5,3150.94,67.95,33.59,0.0,46.73,134.27,166.59,15.96
30-07-2024 01:00:00,5,2269.74,45.6,32.9,0.0,35.76,94.82,115.78,11.4
30-07-2024 02:00:00,4,1642.23,26.6,30.5,0.0,27.42,68.65,82.6,9.63
30-07-2024 03:00:00,4,1388.55,19.0,27.42,0.0,23.84,58.84,69.93,9.37
30-07-2024 04:00:00,4,1295.09,17.21,25.36,0.01,23.84,55.66,65.9,9.12
30-07-2024 05:00:00,4,1268.39,18.55,24.33,0.01,26.23,54.96,65.11,8.99
30-07-2024 06:00:00,4,1281.74,20.56,23.31,0.01,29.09,53.86,64.85,9.5
30-07-2024 07:00:00,4,1428.6,24.59,23.31,0.61,34.81,56.57,70.79,11.4
30-07-2024 08:00:00,4,1562.12,30.85,26.39,0.89,45.3,55.8,72.6,12.54
30-07-2024 09:00:00,4,1495.36,31.29,28.45,1.32,48.64,50.74,68.16,12.67
30-07-2024 10:00:00,3,1201.63,22.8,31.53,3.26,46.73,40.28,55.76,11.78
30-07-2024 11:00:00,2,620.84,1.82,23.31,29.68,21.46,15.41,21.41,5.07
30-07-2024 12:00:00,2,534.06,0.59,19.54,37.91,18.12,10.13,13.56,4.18
30-07-2024 13:00:00,1,534.06,0.47,20.05,37.19,18.6,9.14,12.01,4.37
30-07-2024 14:00:00,2,654.22,2.24,29.82,26.11,29.33,12.33,15.88,6.02
30-07-2024 15:00:00,2,801.09,5.53,36.33,15.74,37.19,17.18,21.63,7.47
30-07-2024 16:00:00,2,934.6,7.82,39.07,10.37,40.05,22.04,27.15,7.73
30-07-2024 17:00:00,3,1228.33,12.63,42.84,4.69,42.44,30.93,37.6,8.87
30-07-2024 18:00:00,3,1642.23,21.23,45.24,0.7,46.73,44.7,54.24,11.15
30-07-2024 19:00:00,4,1976.01,29.5,45.24,0.01,51.5,61.63,74.92,14.31
30-07-2024 20:00:00,5,2670.29,45.6,48.67,0.0,65.8,97.57,119.16,21.03
30-07-2024 21:00:00,5,3524.78,64.37,50.04,0.0,75.34,146.51,179.29,25.59
30-07-2024 22:00:00,5,4165.65,76.89,49.35,0.0,75.34,186.75,229.79,27.36
30-07-2024 23:00:00,5,4325.87,80.47,46.61,0.0,67.71,199.42,247.57,24.83
31-07-2024 00:00:00,5,3791.81,70.63,42.5,0.0,54.36,169.63,212.22,18.75
31-07-2024 01:00:00,5,3017.43,55.88,37.7,0.0,44.35,132.68,164.6,15.33
31-07-2024 02:00:00,5,2429.96,43.81,31.87,0.0,36.24,109.23,133.27,13.68
31-07-2024 03:00:00,5,2216.34,40.23,27.42,0.0,32.42,103.65,123.97,14.31
31-07-2024 04:00:00,5,2162.93,41.13,24.33,0.0,32.42,105.06,123.3,15.96
31-07-2024 05:00:00,5,2216.34,44.26,22.28,0.0,34.33,108.14,125.73,16.72
31-07-2024 06:00:00,5,2162.93,42.47,21.08,0.0,34.81,102.27,119.73,15.71
31-07-2024 07:00:00,5,2136.23,39.34,22.62,0.23,39.1,93.08,112.16,16.09
31-07-2024 08:00:00,4,1708.98,34.42,26.05,0.89,46.25,66.33,82.29,13.3
31-07-2024 09:00:00,4,1508.71,29.95,27.42,1.33,46.25,53.26,68.02,12.92
31-07-2024 10:00:00,3,1148.22,18.55,30.16,2.41,41.48,38.72,50.94,11.53
31-07-2024 11:00:00,2,580.79,2.37,19.71,27.54,19.07,14.46,19.76,4.94
31-07-2024 12:00:00,1,487.33,1.41,15.94,31.83,15.97,9.11,12.76,3.99
31-07-2024 13:00:00,1,473.98,1.52,15.25,31.83,15.5,7.99,11.35,4.12
31-07-2024 14:00:00,2,534.06,2.4,20.39,26.82,21.22,9.72,13.14,5.26
31-07-2024 15:00:00,2,634.19,3.63,27.76,18.42,27.66,13.37,17.12,6.65
31-07-2024 16:00:00,2,720.98,4.86,31.87,12.16,30.52,16.52,20.42,7.16
31-07-2024 17:00:00,2,847.82,5.98,36.33,2.7,32.42,19.22,23.48,7.6
31-07-2024 18:00:00,2,961.3,9.83,33.59,0.4,31.95,21.14,26.09,8.11
31-07-2024 19:00:00,2,1001.36,10.51,31.19,0.27,30.04,23.4,29.31,8.49
31-07-2024 20:00:00,3,1161.58,13.63,33.24,0.12,33.38,31.86,40.27,9.75
31-07-2024 21:00:00,3,1401.9,20.12,35.3,0.01,38.15,44.97,57.02,11.27
31-07-2024 22:00:00,4,1628.88,26.38,37.01,0.0,42.44,58.29,73.51,12.41
31-07-2024 23:00:00,4,1895.9,33.97,37.01,0.0,45.78,71.6,91.04,13.55
01-08-2024 00:00:00,5,2002.72,38.89,34.96,0.0,42.92,75.88,97.45,12.54
01-08-2024 01:00:00,5,1976.01,40.23,32.9,0.0,39.58,76.11,97.71,12.41
01-08-2024 02:00:00,4,1842.5,36.66,30.16,0.0,35.29,74.63,95.32,12.79
01-08-2024 03:00:00,5,1789.09,37.1,28.45,0.0,35.76,76.73,97.21,12.92
01-08-2024 04:00:00,5,1842.5,41.57,27.76,0.0,39.58,82.89,104.11,13.43
01-08-2024 05:00:00,5,1869.2,45.6,27.42,0.0,43.87,87.39,109.57,13.68
01-08-2024 06:00:00,5,1922.61,50.96,26.39,0.0,49.59,88.78,111.5,13.93
01-08-2024 07:00:00,5,2269.74,65.27,26.39,0.35,65.8,101.67,127.53,17.99
01-08-2024 08:00:00,5,2723.69,83.15,29.13,0.51,84.88,111.83,140.6,21.28
01-08-2024 09:00:00,5,2750.4,82.25,30.5,0.98,83.92,105.69,134.53,21.53
01-08-2024 10:00:00,5,2082.82,55.88,32.22,2.64,68.66,75.78,98.61,19.25
01-08-2024 11:00:00,2,754.36,9.61,23.99,20.56,29.56,20.72,27.49,6.97
01-08-2024 12:00:00,2,554.08,4.47,17.31,47.21,22.41,14.13,18.11,4.94
01-08-2024 13:00:00,2,520.71,2.96,14.39,78.68,20.74,18.38,21.89,4.43
01-08-2024 14:00:00,3,554.08,2.51,16.45,97.27,23.6,26.17,30.02,5.07
01-08-2024 15:00:00,3,614.17,2.15,21.76,85.83,26.7,28.08,32.21,6.02
01-08-2024 16:00:00,3,660.9,0.89,25.02,63.66,25.27,25.25,28.92,5.89
01-08-2024 17:00:00,3,961.3,0.24,37.36,28.61,27.89,28.59,33.54,7.16
01-08-2024 18:00:00,3,1548.77,6.98,48.67,2.79,35.76,42.65,51.23,10.01
01-08-2024 19:00:00,4,2136.23,25.7,46.61,0.01,49.11,65.76,79.93,14.57
01-08-2024 20:00:00,5,3017.43,52.3,50.72,0.0,74.39,109.06,132.21,23.56
01-08-2024 21:00:00,5,3685.0,73.31,50.72,0.0,87.74,150.07,182.79,28.63
01-08-2024 22:00:00,5,3952.03,81.36,45.24,0.0,82.97,173.44,214.1,29.39
01-08-2024 23:00:00,5,3791.81,77.78,40.1,0.0,68.66,169.53,212.54,25.59
02-08-2024 00:00:00,5,3177.64,65.27,36.67,0.0,52.93,137.73,174.22,18.49
02-08-2024 01:00:00,5,2536.77,52.75,34.62,0.0,43.87,109.94,136.43,14.31
02-08-2024 02:00:00,5,2216.34,44.26,31.87,0.0,36.72,98.63,120.23,14.57
02-08-2024 03:00:00,5,2376.56,52.3,29.47,0.0,42.44,113.36,135.2,20.27
